Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
TUCUMAN,La Cocha,La Cocha,6578,1,0,0,0,1,1,1,1,1,90049010.0,-27.7730048354523,-65.5864568354594
TUCUMAN,La Cocha,San José de La Cocha,123,0,0,0,0,1,1,0,0,0,90049020.0,-27.7315967012344,-65.5827595206013
SANTA FE,Rosario,Pérez,26448,1,0,0,1,1,1,1,1,1,82084210.0,-32.99881116903,-60.7721592101064
SANTA FE,Rosario,Piñero (Est. Erasto),1146,0,1,0,1,0,0,0,0,1,82084220.0,-33.1112071010784,-60.7964961630631
SANTA FE,Rosario,Pueblo Esther,6789,1,0,0,1,1,0,1,1,1,82084230.0,-33.0730969403696,-60.5789195429283
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),497,0,1,0,0,0,0,1,0,1,82084240.0,-33.1744833504332,-60.8971398400989
SANTA FE,Rosario,Pueblo Uranga,856,1,0,0,1,0,1,1,0,1,82084250.0,-33.2645299958204,-60.7083345859989
SANTA FE,Rosario,Puerto Arroyo Seco,413,0,0,0,0,0,0,0,0,1,82084260.0,-33.1315113496399,-60.5078884705177
SANTA FE,Rosario,Rosario,948312,1,1,1,1,1,1,1,1,1,82084270.0,-32.9538142575214,-60.6515379354516
SANTA FE,Rosario,Soldini,2577,1,1,0,0,0,0,1,1,1,82084280.0,-33.0239868445344,-60.7561883192345
SANTA FE,Rosario,Villa Amelia,835,1,1,0,1,0,1,1,0,0,82084290.0,-33.1771929125315,-60.6677297311463
SANTA FE,Rosario,Villa del Plata,259,0,0,0,1,0,0,1,0,0,82084300.0,-33.1271769621356,-60.7090282248961
SANTA FE,Rosario,Villa Gobernador Gálvez,80769,1,1,0,1,0,1,1,1,1,82084310.0,-33.0224078611601,-60.6336422555152
SANTA FE,Rosario,Zavalla,4966,1,1,0,0,0,1,1,1,1,82084320.0,-33.0215698285974,-60.879303488531
SANTA FE,San Cristóbal,Aguará Grande,96,0,0,0,0,1,1,0,0,0,82091010.0,-30.1093090599224,-60.9437539322397
SANTA FE,San Cristóbal,Ambrosetti,905,0,0,0,0,1,1,1,0,1,82091020.0,-30.016999568893,-61.5765785011442
SANTA FE,San Cristóbal,Arrufo,1764,1,1,0,1,0,0,1,1,1,82091030.0,-30.2341495301456,-61.7285807001253
SANTA FE,San Cristóbal,Balneario La Verde,8,0,0,0,0,1,0,0,0,0,82091040.0,-29.9827373481556,-61.2428659094376
SANTA FE,San Cristóbal,Capivara,102,0,0,0,0,1,0,0,0,0,82091050.0,-30.4615028173869,-61.2722735128607
SANTA FE,San Cristóbal,Ceres,14499,1,1,0,0,0,1,1,1,1,82091060.0,-29.8823371283479,-61.9452374270961
SANTA FE,San Cristóbal,Colonia Ana,16,0,0,0,0,0,1,0,0,0,82091070.0,-30.1449998391803,-61.9147917462344
SANTA FE,San Cristóbal,Colonia Bossi,111,1,0,0,1,0,1,0,0,1,82091080.0,-30.6691245233432,-61.7896030300364
SANTA FE,San Cristóbal,Colonia Rosa,562,0,0,0,0,0,1,0,0,1,82091090.0,-30.3022785889636,-61.9844913702309
SANTA FE,San Cristóbal,Constanza,129,0,0,0,0,0,0,1,0,0,82091100.0,-30.664633909429,-61.3207552160733
SANTA FE,San Cristóbal,Curupaity,220,0,0,0,0,0,1,0,0,0,82091110.0,-30.397911889967,-61.6518044215673
SANTA FE,Castellanos,Bauer y Sigel,290,1,0,0,0,0,1,1,0,0,82021060.0,-31.2731232182116,-61.9448854961658
SANTA FE,Castellanos,Bella Italia,1070,1,1,0,1,0,1,1,1,1,82021070.0,-31.2839795053037,-61.409342518123
SANTA FE,Castellanos,Castellanos,226,0,1,0,0,0,1,1,0,0,82021080.0,-31.2085396563705,-61.7255955564221
SANTA FE,Castellanos,Colonia Bicha,187,1,0,0,1,0,0,0,0,1,82021090.0,-30.855781133807,-61.8509147420168
SANTA FE,Castellanos,Colonia Cello,118,0,0,0,0,0,1,1,0,1,82021100.0,-31.4338497252165,-61.8417021711297
SANTA FE,Castellanos,Colonia Margarita,269,0,1,0,0,0,0,1,0,0,82021110.0,-31.6868334221829,-61.6492968757313
SANTA FE,Castellanos,Colonia Raquel,123,1,0,0,1,0,1,1,0,0,82021120.0,-30.8392235567556,-61.4897111638226
SANTA FE,Castellanos,Coronel Fraga,330,0,0,0,0,0,1,1,0,0,82021130.0,-31.176158616875,-61.9194620018005
SANTA FE,Castellanos,Egusquiza,279,0,0,0,0,0,0,0,0,1,82021140.0,-31.097624747292,-61.6283124096055
SANTA FE,Castellanos,Esmeralda,594,0,1,0,0,0,0,1,0,1,82021150.0,-31.6178586482318,-61.9329258733186
SANTA FE,Castellanos,Estación Clucellas,782,0,1,0,0,0,1,1,0,1,82021160.0,-31.52416914925,-61.7206457133884
SANTA FE,Castellanos,Estacion Presidente Roca,0,0,0,0,0,0,0,0,0,0,82021420.0,-31.2319180453244,-61.6101076012158
SANTA FE,Castellanos,Estación Saguier,105,0,1,0,0,0,1,0,0,0,82021170.0,-31.3174603823906,-61.6940034650798
SANTA FE,Castellanos,Eusebia y Carolina,746,1,0,0,1,0,0,0,0,1,82021180.0,-30.9476135702694,-61.8577735272139
SANTA FE,Castellanos,Eustolia,22,0,0,0,0,0,1,0,0,0,82021190.0,-31.5777448514157,-61.7836661825715
SANTA FE,Castellanos,Frontera,10520,0,0,0,1,0,0,0,1,1,82021200.0,-31.4313990849769,-62.0634917387843
SANTA FE,Castellanos,Garibaldi,142,0,0,0,0,0,0,1,0,0,82021210.0,-31.652027726261,-61.8053907511433
SANTIAGO DEL ESTERO,Capital,Yanda,201,0,0,0,0,0,1,0,0,0,86049130.0,-27.8717,-64.2444
BUENOS AIRES,General Arenales,La Trinidad,308,0,1,0,1,0,1,0,0,0,6294070.0,-34.1068549430168,-61.1317020714357
BUENOS AIRES,General Belgrano,General Belgrano,15394,1,1,1,1,1,1,1,1,1,6301010.0,-35.7694577358026,-58.4944615102033
BUENOS AIRES,General Belgrano,Gorchs,338,0,0,0,0,1,1,1,1,1,6301020.0,-35.6733729629116,-58.9582999568816
BUENOS AIRES,General Guido,General Guido,1291,0,0,1,1,0,1,1,1,1,6308010.0,-36.6431651777017,-57.7905019037041
BUENOS AIRES,General Guido,Labarden,799,0,0,0,0,0,1,1,1,1,6308020.0,-36.9489668508723,-58.1035671819428
BUENOS AIRES,General Juan Madariaga,Barrio Kennedy,0,0,0,0,0,0,0,0,1,1,6315010.0,-37.0062217702401,-57.1417255856769
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,18089,1,1,1,1,1,0,1,1,1,6315010.0,-36.9967730012079,-57.1374769071298
BUENOS AIRES,General La Madrid,General La Madrid,8073,1,0,1,1,0,1,1,1,1,6322010.0,-37.2503992475804,-61.2595794125711
BUENOS AIRES,General La Madrid,La Colina,663,0,0,0,0,0,0,1,0,0,6322020.0,-37.3607690235166,-61.5348487870647
BUENOS AIRES,General La Madrid,Las Martinetas,215,0,0,0,0,0,1,1,0,0,6322030.0,-37.1980813542863,-61.1220424031557
BUENOS AIRES,General La Madrid,Líbano,292,0,0,0,0,0,0,1,0,0,6322040.0,-37.53362138441,-61.2865750087495
BUENOS AIRES,General La Madrid,Pontaut,68,0,0,0,0,0,0,0,1,0,6322050.0,-37.731769903374,-61.3230957170244
BUENOS AIRES,General Las Heras,General Hornos,194,0,0,0,0,0,0,0,0,1,6329010.0,-34.8937763345299,-58.9172215319327
BUENOS AIRES,Navarro,Navarro,13224,1,1,1,1,1,1,1,1,1,6574030.0,-35.0036066018879,-59.2774163163898
BUENOS AIRES,Navarro,Villa Moll (Est. Moll),592,0,0,0,1,0,1,1,0,0,6574040.0,-35.0782490606759,-59.651945539681
BUENOS AIRES,Necochea,Claraz,639,0,0,0,0,0,1,1,0,0,6581010.0,-37.8918269607856,-59.2866977775565
BUENOS AIRES,Necochea,Costa Bonita,0,0,0,0,0,0,1,0,1,1,6581040.0,-38.559592,-58.6306517
BUENOS AIRES,Necochea,Energía,63,0,0,0,0,0,1,0,0,0,6581025.0,-38.5580125335608,-59.3364566671065
BUENOS AIRES,Necochea,Juan N. Fernández,2721,1,0,0,0,1,1,1,1,1,6581030.0,-38.0091787783017,-59.2634988347821
BUENOS AIRES,Necochea,Necochea - Quequén,84784,1,1,1,1,1,1,1,1,1,6581040.0,-38.5711702285697,-58.7702419838751
BUENOS AIRES,Necochea,Nicanor Olivera (Est. La Dulce),2131,1,0,1,0,0,1,1,1,0,6581050.0,-38.2846361959919,-59.202754253612
BUENOS AIRES,Necochea,Ramón Santamarina,430,0,0,0,0,0,0,1,1,1,6581060.0,-38.4503897333336,-59.3311154416146
BUENOS AIRES,Olavarría,Blancagrande,65,0,0,0,0,0,0,0,0,0,6595010.0,-36.5328887082639,-60.8824549132602
BUENOS AIRES,Olavarría,Colonia Hinojo,3841,0,0,0,0,0,1,0,0,1,6595070.0,-36.8800694499223,-60.1780552970612
BUENOS AIRES,Olavarría,Colonia Nievas,10,0,0,0,0,0,0,0,0,0,6595030.0,-36.8641370257955,-60.0816424704
BUENOS AIRES,Olavarría,Colonia San Miguel,902,0,0,0,0,0,0,0,0,0,6595040.0,-36.9495659791886,-60.1108954083182
BUENOS AIRES,Olavarría,Espigas,492,0,0,0,0,0,0,1,0,0,6595050.0,-36.4122732396335,-60.6730694647
CABA,COMUNA 11,VILLA SANTA RITA,33325,1,1,1,1,1,1,1,1,1,2000010.0,-34.6161936201559,-58.4829573518477
CORDOBA,Río Primero,Capilla de los Remedios,797,0,0,0,0,0,0,1,1,1,14105030.0,-31.4302065756542,-63.8321496909141
CORDOBA,Río Primero,Chalacea,179,0,0,0,0,0,0,0,0,0,14105040.0,-30.7545707267715,-63.5682265940856
CORDOBA,Río Primero,Colonia Las Cuatro Esquinas,107,0,0,0,0,0,0,1,0,0,14105050.0,-31.1735851610445,-63.3375921895433
CORDOBA,Río Primero,Diego de Rojas,509,0,0,0,1,0,0,1,0,1,14105060.0,-31.0286404171341,-63.3402795519709
CORDOBA,Río Primero,El Alcalde (Est. Tala Norte),79,0,0,0,0,0,0,0,0,0,14105070.0,-31.1161396833417,-63.6017410478522
CORDOBA,Río Primero,El Crispín,212,0,0,0,0,0,0,0,0,0,14105080.0,-31.017971601362,-63.6051650588702
CORDOBA,Río Primero,Esquina,184,0,0,0,1,1,0,1,0,1,14105090.0,-31.0772911263196,-63.7935627786301
CORDOBA,Río Primero,Kilómetro 658,365,0,0,0,0,0,0,1,0,0,14105100.0,-31.3701809412977,-63.5326025508152
CORDOBA,Río Primero,La Para,3404,0,1,0,1,1,1,1,1,1,14105110.0,-30.8925359716793,-63.0010662681495
CORDOBA,Río Primero,La Posta,234,0,0,0,0,0,0,1,0,0,14105120.0,-30.5653596004713,-63.5163053686029
CORDOBA,Río Primero,La Puerta,2185,0,0,0,1,0,1,1,1,1,14105130.0,-30.8926051154777,-63.2532712015227
CORDOBA,Río Primero,La Quinta,150,0,0,0,0,0,1,1,0,0,14105140.0,-31.0622588456023,-63.1501281830965
CORDOBA,Río Primero,Las Gramillas,109,0,0,0,0,0,0,1,0,1,14105150.0,-31.0882555128663,-63.2418444621471
CORDOBA,Río Primero,Las Saladas,134,0,0,0,0,0,0,1,0,0,14105160.0,-30.7594681012857,-63.2035027286926
CORDOBA,Río Primero,Maquinista Gallini,69,0,0,0,0,0,0,0,0,0,14105170.0,-30.9074419738178,-63.532118614378
CORDOBA,Río Primero,Monte del Rosario,114,0,0,0,0,0,0,0,0,0,14105180.0,-30.9826026339688,-63.6017850424963
CORDOBA,Río Primero,Montecristo,9254,1,0,0,1,1,1,1,1,1,14105190.0,-31.3438538707604,-63.9457735584091
CORDOBA,Río Primero,Obispo Trejo,2420,0,0,0,0,0,0,0,1,1,14105200.0,-30.7811924488335,-63.4130494343907
CORDOBA,Río Primero,Piquillín,1347,1,0,0,0,0,0,1,1,1,14105210.0,-31.2995844445842,-63.7591050718367
CORDOBA,Río Primero,Plaza de Mercedes,67,0,0,0,0,0,0,0,0,0,14105220.0,-30.9780514540426,-63.2596192028417
CORDOBA,Río Primero,Pueblo Comechingones,287,0,0,0,0,0,0,1,0,1,14105230.0,-31.1685485898925,-63.6075820921855
CORDOBA,Río Primero,Río Primero,7044,1,0,0,1,0,1,1,1,1,14105240.0,-31.3291838493004,-63.621866727412
CORDOBA,Río Primero,Sagrada Familia,84,0,0,0,0,0,0,0,0,0,14105250.0,-31.2897282303946,-63.445471703469
CORDOBA,Río Primero,Santa Rosa de Río Primero,7761,1,0,0,1,0,1,1,1,1,14105260.0,-31.1514772066717,-63.4015912555355
CORDOBA,Río Primero,Villa Fontana,938,0,0,0,1,0,1,1,0,1,14105270.0,-30.8940088267342,-63.1159181990178
ENTRE RIOS,Paraná,Colonia Avellaneda,2970,1,0,0,0,0,1,1,1,1,30084060.0,-31.7680690511493,-60.4050220629258
ENTRE RIOS,Paraná,Colonia Crespo,69,0,0,0,0,0,0,0,0,0,30084065.0,-31.6777727008412,-60.2436880885317
ENTRE RIOS,Paraná,Colonia Merou,0,0,0,0,0,0,0,0,0,0,30084110.0,-31.9005080706,-60.3016846563
ENTRE RIOS,Paraná,Crespo,19536,1,1,0,1,0,1,1,1,1,30084070.0,-32.0346491846505,-60.3107514290928
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,82,0,0,0,0,0,1,0,0,0,30084095.0,-31.38833,-60.0167
ENTRE RIOS,Paraná,El Palenque,155,0,0,0,0,0,1,1,0,1,30084080.0,-31.6625748086746,-60.1751144821058
ENTRE RIOS,Paraná,El Pingo,766,0,0,0,0,0,1,1,1,1,30084090.0,-31.5838497016925,-59.8938069366259
ENTRE RIOS,Paraná,El Ramblón,0,0,0,0,0,0,0,0,0,1,30084095.0,-31.8480473768248,-60.0927487719843
ENTRE RIOS,Paraná,El Ramblón,0,0,0,0,0,0,1,0,0,1,30084095.0,-31.8480473768248,-60.0927487719843
ENTRE RIOS,Paraná,Hasenkamp,4805,0,1,0,1,1,1,1,1,1,30084100.0,-31.5133052410614,-59.83696962349
ENTRE RIOS,Paraná,Hernandarias,5373,0,1,0,0,0,1,1,1,1,30084110.0,-31.2324500702019,-59.9872576438234
ENTRE RIOS,Paraná,La Picada,564,1,0,0,1,0,0,1,1,1,30084120.0,-31.7267100818149,-60.2971793004448
ENTRE RIOS,Paraná,Las Tunas,101,0,0,0,0,0,1,0,0,0,30084130.0,-31.8706095724666,-59.7324361083485
ENTRE RIOS,Paraná,María Grande,7557,0,1,1,1,0,1,1,1,1,30084140.0,-31.6660715037636,-59.9044379252459
ENTRE RIOS,Paraná,Oro Verde,4116,1,1,0,0,0,1,1,1,1,30084150.0,-31.8257355466309,-60.5182728163031
JUJUY,Yavi,Barrios,187,0,0,0,1,0,0,0,0,0,38112010.0,-22.2462779565987,-65.5278717064727
JUJUY,Yavi,Cangrejillos,181,0,0,0,1,0,0,0,0,0,38112020.0,-22.4229613059544,-65.5801247511292
JUJUY,Yavi,El Cóndor,146,0,0,0,0,0,0,1,0,0,38112030.0,-22.383451243468,-65.3279048344849
JUJUY,Yavi,La Intermedia,178,0,0,0,1,0,0,0,0,0,38112040.0,-22.4224885948586,-65.700385084978
JUJUY,Yavi,La Quiaca,16874,1,0,0,1,1,1,1,0,1,38112050.0,-22.100030990273,-65.5962624926205
JUJUY,Yavi,Llulluchayoc,91,0,0,0,0,0,0,0,0,0,38112060.0,-22.5152169464206,-65.3702937518639
JUJUY,Yavi,Pumahuasi,233,0,0,0,1,0,0,0,0,1,38112070.0,-22.2890579793897,-65.6786766560839
JUJUY,Yavi,San Jose,0,0,0,0,0,0,0,0,0,0,38112040.0,-22.1378271107898,-65.3097886156379
JUJUY,Yavi,Yavi,378,0,0,0,0,1,0,0,0,0,38112080.0,-22.130283,-65.46169
JUJUY,Yavi,Yavi Chico,33,0,0,0,1,0,0,0,0,0,38112090.0,-22.0909983923897,-65.4650631210317
LA PAMPA,Atreucó,Doblas,1586,0,1,0,1,1,1,1,0,0,42007010.0,-37.1521838816608,-64.0140550927574
LA PAMPA,Atreucó,Macachín,4814,0,0,0,1,1,1,1,0,1,42007020.0,-37.1369555361687,-63.667141835534
LA PAMPA,Atreucó,Miguel Riglos,2034,0,0,0,1,1,1,1,0,1,42007030.0,-36.8538749058938,-63.6881846143541
LA PAMPA,Atreucó,Rolón,678,0,0,0,0,1,1,1,0,1,42007040.0,-37.166824214775,-63.4171582009534
LA PAMPA,Atreucó,Tomas M. Anchorena,307,0,0,1,0,1,1,1,0,0,42007050.0,-36.8406606874148,-63.5205021645149
LA PAMPA,Caleu Caleu,Anzoategui,68,0,0,0,0,1,0,0,0,0,42014010.0,-38.9630526765691,-63.8608882456791
LA PAMPA,Caleu Caleu,La Adela,1904,0,1,0,0,1,1,0,1,1,42014020.0,-38.9739618507806,-64.0893166949512
SANTIAGO DEL ESTERO,Choya,Ancaján,166,0,0,0,0,0,0,0,0,0,86063010.0,-28.4435975805854,-64.8622051979914
MENDOZA,Las Heras,Las Heras,189067,1,1,1,1,1,1,1,1,1,50049050.0,-32.8499236875213,-68.8452567330483
MENDOZA,Las Heras,Los Penitentes,2,0,0,0,0,0,0,0,0,0,50049060.0,-32.8369504266306,-69.853921289708
MENDOZA,Las Heras,Panquehua,0,0,0,0,1,0,0,0,1,1,50049040.0,-32.8349236425418,-68.8451652007894
MENDOZA,Las Heras,Papagayos,0,0,0,0,0,1,0,0,1,1,50049040.0,-32.8219,-68.8964
MENDOZA,Las Heras,Polvaredas,128,0,0,0,0,0,0,0,0,0,50049080.0,-32.8190384814445,-69.7097346552796
MENDOZA,Las Heras,Puente del Inca,126,0,0,0,0,1,0,0,1,1,50049090.0,-32.8198835580194,-69.9250020499226
MENDOZA,Las Heras,Punta de Vacas,18,0,0,0,0,0,0,0,0,0,50049100.0,-32.8488063589156,-69.7763007026825
MENDOZA,Las Heras,Sierras De Encalada,0,0,0,0,0,0,0,0,1,1,50049040.0,-32.9869460291704,-68.9485091767272
MENDOZA,Las Heras,Uspallata,3810,1,0,1,1,0,0,1,1,1,50049110.0,-32.595534534037,-69.3582053741335
MENDOZA,Lavalle,3 de Mayo,516,0,0,0,0,0,1,1,0,1,50056150.0,-32.675527945267,-68.6462113031921
MENDOZA,Lavalle,Barrio Alto del Olvido,266,0,0,0,0,0,0,0,0,0,50056010.0,-32.6727794218396,-68.5922473767644
MENDOZA,Lavalle,Barrio Jocolí II,163,0,0,0,0,0,0,0,0,0,50056020.0,-32.6740793089036,-68.6692696211749
MENDOZA,Lavalle,Barrio La Esperanza,0,0,0,0,0,0,0,0,0,0,50056040.0,-32.6735728612892,-68.3840802981371
MENDOZA,Lavalle,Barrio La Palmera,136,0,0,0,0,0,0,0,0,0,50056030.0,-32.6969328275291,-68.5506213221534
MENDOZA,Lavalle,Barrio La Pega,392,0,0,0,0,0,0,1,0,0,50056040.0,-32.8128590043094,-68.6835373227479
MENDOZA,Lavalle,Barrio Lagunas de Bartoluzzi,290,0,0,0,0,0,0,0,0,0,50056050.0,-32.6111088672137,-68.5714746331489
MENDOZA,Lavalle,Barrio Los Jarilleros,831,0,0,0,0,0,0,0,0,0,50056060.0,-32.7153965740662,-68.6584021819475
MENDOZA,Lavalle,Barrio Los Olivos,73,1,0,0,0,0,0,1,0,0,50056070.0,-32.6972155730911,-68.3295580099939
MENDOZA,Lavalle,Barrio Virgen del Rosario,211,0,0,0,0,0,0,0,0,0,50056075.0,-32.7027597161508,-68.3124921903406
MENDOZA,Lavalle,Costa de Araujo,2816,0,0,0,1,0,1,0,1,1,50056080.0,-32.7568943573314,-68.4085951866641
SALTA,Cafayate,Cafayate,13698,1,0,0,1,1,1,1,1,1,66021010.0,-26.0765384358548,-65.9862897320293
SALTA,Cafayate,Tolombón,300,0,0,0,0,0,1,0,0,1,66021020.0,-26.2029574679842,-65.9467957704698
SALTA,Capital,Atocha,730,0,0,0,1,0,1,1,1,1,66028010.0,-24.8166716062155,-65.4787180407276
SALTA,Capital,El Tipal - La Almudena,0,0,0,0,0,1,1,0,1,1,66028010.0,-24.7589,-65.4719
SALTA,Capital,La Ciénaga y Barrio San Rafael,5342,0,0,0,0,0,1,0,0,1,66028030.0,-24.8,-65.4833
SALTA,Capital,Las Costas,442,0,0,0,0,0,1,0,1,0,66028040.0,-24.7690498139422,-65.4860333610823
SALTA,Capital,Salta,520683,1,1,1,1,1,1,1,1,1,66028050.0,-24.7823766403156,-65.4141329991055
SALTA,Capital,Villa San Lorenzo,7004,1,1,0,1,1,1,1,1,1,66028060.0,-24.7333009865645,-65.4847891426227
SALTA,Cerrillos,Barrio El Congreso,0,0,0,0,1,0,0,0,0,1,66035030.0,-24.8774314408788,-65.478464215737
SALTA,Cerrillos,Barrio Las Tunas,0,0,0,0,1,0,0,0,0,1,66035030.0,-24.8581686105385,-65.3991341395925
SALTA,Cerrillos,Barrio Los Olmos,0,0,0,0,0,0,0,0,0,0,66035030.0,-24.8784306645047,-65.466289926351
SALTA,Cerrillos,Barrio Los Pinares,0,1,0,0,1,0,1,0,0,0,66035030.0,-24.8581686105385,-65.3991341395925
SANTIAGO DEL ESTERO,Copo,Urutaú,137,0,0,0,0,0,1,0,0,1,86056090.0,-25.7123770498498,-63.0412753199535
BUENOS AIRES,General Las Heras,General Las Heras (Est. Las Heras),11331,1,1,1,1,0,1,1,1,1,6329020.0,-34.9267739074255,-58.9453407851291
BUENOS AIRES,General Las Heras,La Choza,41,0,0,0,0,0,0,0,0,0,6329030.0,-34.7829908276155,-59.1095647693247
BUENOS AIRES,General Las Heras,Lozano,0,0,0,0,0,1,0,0,0,0,6329020.0,-34.8542796259808,-59.0533451317779
BUENOS AIRES,General Las Heras,Plomer,198,0,0,0,0,0,0,1,0,0,6329050.0,-34.7941193667757,-59.0279756935744
BUENOS AIRES,General Las Heras,Villars,1147,0,1,1,1,0,0,1,0,0,6329060.0,-34.8300241949658,-58.9422589402025
BUENOS AIRES,General Lavalle,Chacras de San Clemente,0,0,0,0,0,0,1,0,0,0,6336020.0,-36.4080851872455,-56.9433553335054
BUENOS AIRES,General Lavalle,General Lavalle,1827,0,1,0,1,1,1,1,1,1,6336020.0,-36.4080851872455,-56.9433553335054
BUENOS AIRES,General Lavalle,Pavón,942,0,0,0,1,0,1,0,1,1,6336030.0,-36.7089537726649,-56.7598433617574
BUENOS AIRES,General Paz,Barrio Río Salado,265,0,0,0,0,0,0,0,0,0,6343010.0,-35.6936377582584,-58.447313612508
BUENOS AIRES,General Paz,Loma Verde,657,0,0,0,0,0,1,1,1,1,6343020.0,-35.2747490125694,-58.4041701894263
BUENOS AIRES,General Paz,Ranchos,7916,1,0,1,1,0,1,1,1,1,6343030.0,-35.5173520233652,-58.3184247148653
BUENOS AIRES,General Paz,Villanueva (Ap. Río Salado),537,0,0,0,0,0,1,1,0,0,6343040.0,-35.6776271050909,-58.4350923167562
BUENOS AIRES,General Pinto,Colonia San Ricardo (Est. Iriarte),811,1,0,0,0,0,1,1,1,1,6351010.0,-34.4162137301573,-61.9280141749282
LA RIOJA,Arauco,Termas de Santa Teresita,124,0,0,0,0,0,0,0,0,0,46007045.0,-28.591774966521,-66.5563885931113
BUENOS AIRES,Olavarría,Hinojo,3841,1,0,0,0,1,0,1,1,1,6595060.0,-36.8805120719062,-60.1771940245473
BUENOS AIRES,Olavarría,Olavarría,89721,1,1,1,1,1,0,1,1,1,6595070.0,-36.8920935788859,-60.3180046559577
BUENOS AIRES,Olavarría,Recalde,385,0,0,0,0,0,0,1,0,0,6595080.0,-36.6515016172821,-61.0845040269815
BUENOS AIRES,Olavarría,Santa Luisa,40,0,0,0,0,0,0,0,1,0,6595090.0,-37.1256790161133,-60.4158706665039
BUENOS AIRES,Olavarría,Sierra Chica,4812,0,1,0,0,0,0,0,1,1,6595100.0,-36.843238222524,-60.2234271381196
BUENOS AIRES,Olavarría,Sierras Bayas,3849,1,0,1,0,0,0,1,0,0,6595110.0,-36.9225238148372,-60.2157925414657
BUENOS AIRES,Olavarría,Villa Alfredo Fortabat,3451,1,0,0,0,0,0,1,1,1,6595120.0,-36.9802714637124,-60.2790828437139
BUENOS AIRES,Olavarría,Villa Arrieta,0,0,0,0,0,0,0,0,1,1,6595080.0,-36.9436605372421,-60.1578271825148
BUENOS AIRES,Olavarría,Villa La Serranía,167,0,0,0,0,0,0,0,0,1,6595130.0,-36.9903632120511,-60.3108081181748
BUENOS AIRES,Patagones,Bahía San Blas,611,0,0,1,0,0,1,1,1,1,6602010.0,-40.5602246137406,-62.2380643077459
BUENOS AIRES,Patagones,Cardenal Cagliero,89,0,0,0,0,0,0,0,0,1,6602020.0,-40.6522000086693,-62.7575972084464
BUENOS AIRES,Patagones,Carmen de Patagones,20533,1,0,1,1,1,1,1,1,1,6602030.0,-40.797298324401,-62.984754269904
BUENOS AIRES,Patagones,José B. Casas,40,0,0,0,0,0,1,0,0,0,6602040.0,-40.4363643935514,-62.5449343513868
BUENOS AIRES,Patagones,Juan A. Pradere,521,0,1,0,0,0,1,0,0,1,6602050.0,-39.5993801239416,-62.6510470779021
CABA,COMUNA 12,COGHLAN,18604,1,1,1,1,1,1,1,1,1,2000010.0,-34.5606251344745,-58.4749447458843
CORDOBA,Río Segundo,Costasacate,1480,1,0,0,1,0,1,1,1,1,14119070.0,-31.6470984739179,-63.7598955842163
CORDOBA,Río Segundo,Impira,163,0,0,0,0,0,0,0,1,0,14119080.0,-31.7965929244084,-63.6511207667299
CORDOBA,Río Segundo,Laguna Larga,7437,1,0,0,1,0,1,1,1,1,14119090.0,-31.7783987221778,-63.8027369015332
CORDOBA,Río Segundo,Las Junturas,1748,1,0,0,1,1,0,1,1,1,14119100.0,-31.8313972998615,-63.4506364545889
CORDOBA,Río Segundo,Los Chañaritos,219,1,0,0,1,0,1,0,0,1,14119110.0,-31.4021377541587,-63.3321030427196
CORDOBA,Río Segundo,Luque,6253,1,1,0,1,0,1,1,1,1,14119120.0,-31.6468736294787,-63.344798299585
CORDOBA,Río Segundo,Manfredi,961,1,0,0,1,0,0,1,1,1,14119130.0,-31.8440585633394,-63.7460746070431
CORDOBA,Río Segundo,Matorrales,972,0,0,0,0,0,0,1,1,1,14119140.0,-31.7144720415401,-63.5118521462999
CORDOBA,Río Segundo,Oncativo,13180,1,1,0,1,0,1,1,1,1,14119150.0,-31.912835805369,-63.6836820317482
CORDOBA,Río Segundo,Pilar,14735,1,0,0,1,1,1,1,1,1,14119160.0,-31.6804516863719,-63.8814979795567
CORDOBA,Río Segundo,Pozo del Molle,5680,0,1,0,0,0,0,1,1,1,14119170.0,-32.0194389864602,-62.9199182599484
CORDOBA,Río Segundo,Rincón,517,0,1,0,0,0,1,1,1,1,14119180.0,-31.595385474428,-63.6155414282074
CORDOBA,Río Segundo,Río Segundo,19713,1,0,0,1,0,1,1,1,1,14119190.0,-31.650153972407,-63.9118630162229
CORDOBA,Río Segundo,Santiago Temple,2779,1,1,0,0,1,1,1,1,1,14119200.0,-31.3871253007234,-63.4182078006181
ENTRE RIOS,Paraná,Paraná,247139,1,1,1,1,1,1,1,1,1,30084160.0,-31.7415676426411,-60.5284145917589
ENTRE RIOS,Paraná,Pueblo Bellocq (Est. Las Garzas),282,0,0,0,0,0,0,1,0,0,30084170.0,-31.4287140394702,-59.7457885927193
ENTRE RIOS,Paraná,Pueblo Brugo,802,0,0,0,0,0,1,1,1,1,30084180.0,-31.3883015926493,-60.0938334043815
ENTRE RIOS,Paraná,Pueblo General San Martín,296,0,0,0,0,0,0,0,0,1,30084190.0,-31.4636064114686,-60.1679618601982
ENTRE RIOS,Paraná,Pueblo Moreno,0,0,0,0,0,0,0,0,0,0,30084070.0,-31.5884913847857,-60.0648929343735
