Provincia,Año,Trimestre,ADSL,Cablemodem,Fibra optica,Wireless,Total Tecnologia,Mbps (Media de bajada),Tasa de crecimiento Velocidad,Accesos por cada 100 hogares,Tasa de Crecimiento Penetracion,Ingresos (miles de pesos),Ingresos (miles USD),Tasa de Crecimiento Ingresos
Santiago Del Estero,2015,1,86.22026162123568,11.130377132366066,0.04844837697937119,2.6009128694188743,39217,3.57,1.03,17.06,4.5984058859595445,4876385.32,531.53,44.229777765717856
Tierra Del Fuego,2015,1,72.20224791889353,25.666439931331585,2.128073073559421,0.00323907621546335,30873,3.45,0.99,74.23,16.038768172580898,4876385.32,531.53,44.229777765717856
Tucumán,2015,1,99.76913501621121,0.08322718851320056,0.08395090319592403,0.06368689207966652,138176,4.07,1.05,35.08,4.967085577498498,4876385.32,531.53,44.229777765717856
Buenos Aires,2014,4,56.600903113057214,38.43366306692827,4.328736600644527,0.6366972193699901,2784369,4.2,1.06,56.09,0.0,3950440.78,487.88,0.0
Capital Federal,2014,4,34.657135514011586,63.889239510130594,1.304437749690904,0.1491872261669224,1315126,4.78,1.08,114.9,0.0,3950440.78,487.88,0.0
Catamarca,2014,4,98.99013713701915,0.9469920232622107,0.062870839718653,0.0,25449,3.34,1.14,25.51,0.0,3950440.78,487.88,0.0
Chaco,2014,4,83.40381671289771,16.549194367392722,0.046988919709578164,0.0,65973,3.98,1.15,21.87,0.0,3950440.78,487.88,0.0
Chubut,2014,4,77.80805668210891,1.1172915698187007,1.4282737284196014,19.64637801965279,62383,3.17,1.0,40.25,0.0,3950440.78,487.88,0.0
Córdoba,2014,4,58.50654127665922,40.758306692476935,0.07102344960386205,0.6641285812599798,589946,4.09,1.12,54.7,0.0,3950440.78,487.88,0.0
Corrientes,2014,4,83.42195474975242,14.513597927934791,0.06094309438561743,2.003504227927173,65635,3.81,1.12,23.56,0.0,3950440.78,487.88,0.0
Entre Ríos,2014,4,79.89228262648254,16.38314372514283,0.04055409703101321,3.684019551343621,140553,3.8,1.12,36.03,0.0,3950440.78,487.88,0.0
Formosa,2014,4,81.26769183689083,18.728482901078724,0.003825262030449086,0.0,26142,3.02,1.14,17.96,0.0,3950440.78,487.88,0.0
Jujuy,2014,4,87.10233113834013,12.73373899030313,0.061126392709288435,0.10280347864743963,35991,3.13,1.07,19.6,0.0,3950440.78,487.88,0.0
La Pampa,2014,4,28.278572939434532,60.4262144821265,0.9060142424028768,10.3891983360361,56732,2.75,0.98,51.27,0.0,3950440.78,487.88,0.0
La Rioja,2014,4,99.89614515242226,0.0,0.10385484757773841,0.0,16369,3.58,1.15,17.01,0.0,3950440.78,487.88,0.0
Mendoza,2014,4,90.68354521124068,7.784123494551711,1.513811890651883,0.018519403555725483,167392,3.5,1.0,32.64,0.0,3950440.78,487.88,0.0
Misiones,2014,4,75.67928095941151,24.10573212111793,0.02072163079234336,0.194265288678219,77214,4.03,1.13,24.16,0.0,3950440.78,487.88,0.0
Neuquén,2014,4,51.665114869107676,34.40443453218717,1.0978065521945306,12.832644046510621,92366,3.85,1.03,52.55,0.0,3950440.78,487.88,0.0
Río Negro,2014,4,69.99577747281748,25.021640451810406,0.9511242478623456,4.031457827509764,94730,3.54,1.02,45.48,0.0,3950440.78,487.88,0.0
Salta,2014,4,81.42531246987758,18.51685248851332,0.05140892587475501,0.006426115734344377,93369,3.86,1.13,29.53,0.0,3950440.78,487.88,0.0
San Juan,2014,4,95.31207146495318,0.8835168279590957,1.4496728441013988,2.354738862986326,51046,3.48,1.0,28.04,0.0,3950440.78,487.88,0.0
San Luis,2014,4,89.74379126060987,7.277585664885257,2.790003143665514,0.1886199308393587,12724,3.5,1.0,9.79,0.0,3950440.78,487.88,0.0
Santa Cruz,2014,4,77.0409058988764,1.9662921348314606,1.7029494382022472,19.289852528089888,22784,3.33,1.01,27.8,0.0,3950440.78,487.88,0.0
Santa Fe,2014,4,63.526052413678116,34.67636041177574,0.6072801617392656,1.190307012806885,527763,3.78,1.12,50.0,0.0,3950440.78,487.88,0.0
Santiago Del Estero,2014,4,86.83808553971487,10.771384928716904,0.04837067209775967,2.3421588594704685,39280,3.46,1.12,17.27,0.0,3950440.78,487.88,0.0
Tierra Del Fuego,2014,4,83.55413430790315,13.948530531445105,2.4935282472970917,0.003806913354652048,26268,3.47,1.0,66.14,0.0,3950440.78,487.88,0.0
Tucumán,2014,4,99.83541971613542,0.07063844041975255,0.08447483596588964,0.009467007478935908,137319,3.86,1.15,35.32,0.0,3950440.78,487.88,0.0
Buenos Aires,2014,3,55.45451512660753,39.41634335149009,4.417599702450665,0.7115418194517199,2817684,3.97,1.03,56.75,0.0,3478637.74,429.61,0.0
Capital Federal,2014,3,34.53597332592728,63.9387527446645,1.3722171672147045,0.15305676219352207,1303438,4.44,1.04,113.8,0.0,3478637.74,429.61,0.0
Catamarca,2014,3,98.94882097487722,0.9902999310036933,0.06087909411907951,0.0,24639,2.92,1.0,24.71,0.0,3478637.74,429.61,0.0
Chaco,2014,3,83.72352285395763,16.229371771319105,0.04553519556581406,0.0015701791574418641,63687,3.46,1.01,21.11,0.0,3478637.74,429.61,0.0
Chubut,2014,3,78.59697869758232,1.0667177669189742,1.4084507042253522,18.927852831273352,62622,3.17,1.0,40.6,0.0,3478637.74,429.61,0.0
Córdoba,2014,3,58.15052969469485,41.07894314029132,0.07589043062691649,0.6946367343869113,585054,3.66,1.03,54.23,0.0,3478637.74,429.61,0.0
Corrientes,2014,3,83.4178690693718,14.466637262932391,0.04883120156259845,2.066662466133199,63484,3.41,1.01,22.79,0.0,3478637.74,429.61,0.0
Entre Ríos,2014,3,79.72810729293255,16.427766145917218,0.03513960672923469,3.8089869544210018,136598,3.4,1.03,34.98,0.0,3478637.74,429.61,0.0
Formosa,2014,3,81.2971342383107,18.702865761689292,0.0,0.0,25857,2.66,1.0,17.77,0.0,3478637.74,429.61,0.0
Jujuy,2014,3,89.32637571157495,10.498695445920303,0.06522770398481974,0.1097011385199241,33728,2.93,1.06,18.37,0.0,3478637.74,429.61,0.0
La Pampa,2014,3,25.99436418993328,54.965343007060966,0.8712832804301354,18.169009522575628,61748,2.82,1.05,55.78,0.0,3478637.74,429.61,0.0
La Rioja,2014,3,99.90553561307387,0.0,0.0881667611310536,0.006297625795075257,15879,3.1,1.0,16.51,0.0,3478637.74,429.61,0.0
Mendoza,2014,3,90.59637179997827,7.863514019142799,1.5159744601754959,0.024139720703431462,165702,3.5,1.0,32.31,0.0,3478637.74,429.61,0.0
Misiones,2014,3,75.59518277057082,24.395522685326572,0.005311168058635295,0.003983376043976471,75313,3.58,1.01,23.57,0.0,3478637.74,429.61,0.0
Neuquén,2014,3,54.852941176470594,31.18855761482675,1.0072522159548751,12.951248992747786,99280,3.74,1.02,56.4,0.0,3478637.74,429.61,0.0
Río Negro,2014,3,67.78914567644767,27.618800311607373,0.9223578291352894,3.66969618280966,96275,3.48,1.01,46.2,0.0,3478637.74,429.61,0.0
Salta,2014,3,79.92292203433865,19.912529499642755,0.04654989499209734,0.11799857102647932,92374,3.41,1.01,29.22,0.0,3478637.74,429.61,0.0
San Juan,2014,3,95.29938996703058,0.8903717450101671,1.4431524292736857,2.3670858586855665,50653,3.47,1.0,27.85,0.0,3478637.74,429.61,0.0
San Luis,2014,3,89.64942893401016,7.336611675126904,2.8156725888324874,0.19828680203045684,12608,3.5,1.0,9.71,0.0,3478637.74,429.61,0.0
Santa Cruz,2014,3,77.6203719798366,2.1380149487224056,1.6730401529636711,18.568572918477315,23012,3.31,1.0,28.23,0.0,3478637.74,429.61,0.0
Santa Fe,2014,3,62.592424551190604,35.30300641733025,0.8472490839251452,1.2573199475539936,520154,3.38,1.02,49.2,0.0,3478637.74,429.61,0.0
Santiago Del Estero,2014,3,87.50366598234997,10.398059028981258,0.05065721065401125,2.0476177780147706,37507,3.1,1.01,16.49,0.0,3478637.74,429.61,0.0
Tierra Del Fuego,2014,3,84.12942989214176,13.36286594761171,2.5038520801232664,0.003852080123266564,25960,3.47,1.0,65.69,0.0,3478637.74,429.61,0.0
Tucumán,2014,3,99.82798599639301,0.07350378127699558,0.08865920009699468,0.009851022232999409,131966,3.35,1.0,33.94,0.0,3478637.74,429.61,0.0
Buenos Aires,2014,2,57.43873377708639,37.54449642838706,4.393645893551254,0.6231239009752878,2731399,3.85,1.03,55.06,0.0,3270816.2,403.95,0.0
Capital Federal,2014,2,34.54895574456261,63.93737554605375,1.3683373724588241,0.14533133692481054,1295660,4.25,1.06,113.14,0.0,3270816.2,403.95,0.0
Catamarca,2014,2,98.9448051948052,0.9862012987012987,0.0689935064935065,0.0,24640,2.92,1.04,24.7,0.0,3270816.2,403.95,0.0
Chaco,2014,2,84.34064630423435,15.611901108808782,0.0474525869568656,0.0,63221,3.42,1.05,20.96,0.0,3270816.2,403.95,0.0
Chubut,2014,2,80.36824297741758,1.0213234715555906,1.3628137540325753,17.247619796994258,63545,3.16,0.99,41.41,0.0,3270816.2,403.95,0.0
Córdoba,2014,2,58.59137879003361,40.71071043293362,0.06087641221135735,0.6370343648214118,576578,3.56,1.05,53.45,0.0,3270816.2,403.95,0.0
Corrientes,2014,2,84.07071204870992,13.799023893931928,0.049282228192614026,2.0809818291655406,62903,3.37,1.05,22.58,0.0,3270816.2,403.95,0.0
Entre Ríos,2014,2,80.39867109634552,16.025101513473604,0.03617571059431524,3.540051679586563,135450,3.31,1.04,34.69,0.0,3270816.2,403.95,0.0
Formosa,2014,2,81.86662487265887,18.133375127341118,0.0,0.0,25522,2.65,1.03,17.54,0.0,3270816.2,403.95,0.0
Jujuy,2014,2,87.70377270610153,12.112831858407079,0.06695388914764788,0.11644154634373545,34352,2.77,1.03,18.71,0.0,3270816.2,403.95,0.0
La Pampa,2014,2,29.04494075247092,59.338539107009595,0.933762900671654,10.682757239847831,54939,2.68,1.01,49.71,0.0,3270816.2,403.95,0.0
La Rioja,2014,2,99.91182768610656,0.0,0.08817231389343747,0.0,15878,3.1,1.05,16.5,0.0,3270816.2,403.95,0.0
Mendoza,2014,2,90.55098009421062,7.919769032061996,1.5073697006533961,0.021881173074000913,164525,3.5,1.0,32.1,0.0,3270816.2,403.95,0.0
Misiones,2014,2,76.23491918961986,23.558870395415166,0.0053561146744151794,0.20085430029056925,74681,3.54,1.04,23.37,0.0,3270816.2,403.95,0.0
Neuquén,2014,2,53.487486702872175,33.34191814568053,1.1163988578467052,12.054196293600581,89305,3.66,1.03,50.84,0.0,3270816.2,403.95,0.0
Río Negro,2014,2,68.77337203512823,26.424568577391234,0.9279955930802886,3.874063794400246,94397,3.43,1.02,45.33,0.0,3270816.2,403.95,0.0
Salta,2014,2,80.7914920621027,19.15161329146471,0.04923575172051599,0.007658894712080265,91397,3.39,1.03,28.91,0.0,3270816.2,403.95,0.0
San Juan,2014,2,95.41933310879084,0.8935470449547283,1.43046777484992,2.2566520714045133,50473,3.47,1.0,27.78,0.0,3270816.2,403.95,0.0
San Luis,2014,2,89.68033632109146,7.337193622590624,2.807963829618466,0.17450622669945268,12607,3.5,1.0,9.72,0.0,3270816.2,403.95,0.0
Santa Cruz,2014,2,79.30385307283605,1.874241726979877,1.5939421829895828,17.227963017194494,23903,3.32,1.0,29.38,0.0,3270816.2,403.95,0.0
Santa Fe,2014,2,63.335365686837775,34.88124411301449,0.6028664001156878,1.1805238000320486,511722,3.31,1.05,48.39,0.0,3270816.2,403.95,0.0
Santiago Del Estero,2014,2,86.42072833557152,11.140953735155488,0.050030281486162675,2.3882876477868185,37977,3.07,1.04,16.7,0.0,3270816.2,403.95,0.0
Tierra Del Fuego,2014,2,85.53115727002968,11.90108803165183,2.56379821958457,0.003956478733926805,25275,3.47,1.01,64.36,0.0,3270816.2,403.95,0.0
Tucumán,2014,2,99.82496154458177,0.0735009964310341,0.09168680998098068,0.009850649006221065,131971,3.35,1.04,33.94,0.0,3270816.2,403.95,0.0
Buenos Aires,2014,1,57.93255266343736,36.986687617237216,4.469980621214965,0.6107790981104576,2706052,3.73,0.0,54.57,0.0,2984054.21,368.53,0.0
Capital Federal,2014,1,34.66483787070268,63.80773369079397,1.3822554406809593,0.14517299782240503,1285363,4.02,0.0,112.25,0.0,2984054.21,368.53,0.0
Catamarca,2014,1,99.73955103559469,0.19016908512133615,0.07027987928397206,0.0,24189,2.8,0.0,24.25,0.0,2984054.21,368.53,0.0
Chaco,2014,1,84.75631220199047,15.195686261960384,0.048001536049153574,0.0,62498,3.26,0.0,20.72,0.0,2984054.21,368.53,0.0
Chubut,2014,1,80.74058848641043,0.8522143342767247,1.3692349044223442,17.037962274890507,63247,3.18,0.0,41.24,0.0,2984054.21,368.53,0.0
Córdoba,2014,1,59.455609645886796,39.85035531346308,0.061248768846793346,0.6327862718033261,566542,3.39,0.0,52.52,0.0,2984054.21,368.53,0.0
Corrientes,2014,1,84.53546903394927,13.314356475450701,0.049854457149289974,2.1003200334507324,62181,3.22,0.0,22.32,0.0,2984054.21,368.53,0.0
Entre Ríos,2014,1,80.39091491676477,15.930937867926499,0.03651321182133862,3.6416340034873844,134198,3.17,0.0,34.37,0.0,2984054.21,368.53,0.0
Formosa,2014,1,82.03933338598847,17.96066661401153,0.0,0.0,25322,2.57,0.0,17.42,0.0,2984054.21,368.53,0.0
Jujuy,2014,1,88.01525814654919,11.916730735111479,0.06801111833934591,0.0,33818,2.69,0.0,18.42,0.0,2984054.21,368.53,0.0
La Pampa,2014,1,29.58573244597323,58.52276975996411,0.9590219098182905,10.932475884244374,53492,2.65,0.0,48.43,0.0,2984054.21,368.53,0.0
La Rioja,2014,1,99.91069719971934,0.0,0.08930280028066595,0.0,15677,2.96,0.0,16.29,0.0,2984054.21,368.53,0.0
Mendoza,2014,1,91.07805555046068,7.383087862169317,1.5162353343971435,0.02262125297286061,163563,3.5,0.0,31.91,0.0,2984054.21,368.53,0.0
Misiones,2014,1,76.54242514403181,23.249303508155037,0.005409645397744178,0.20286170241540666,73942,3.4,0.0,23.14,0.0,2984054.21,368.53,0.0
Neuquén,2014,1,54.72408936321268,32.247019890299896,1.1416597006721707,11.88723104581525,87329,3.55,0.0,49.79,0.0,2984054.21,368.53,0.0
Río Negro,2014,1,69.40124499967912,25.836952103878325,0.936958521402443,3.8248443750401098,93494,3.35,0.0,44.91,0.0,2984054.21,368.53,0.0
Salta,2014,1,80.60999537047243,19.331584400696634,0.049602081082868545,0.00881814774806552,90722,3.3,0.0,28.7,0.0,2984054.21,368.53,0.0
San Juan,2014,1,96.08179551122194,0.8658354114713216,1.4403990024937656,1.6119700748129677,50125,3.47,0.0,27.6,0.0,2984054.21,368.53,0.0
San Luis,2014,1,93.36856883309935,3.5345610702783055,2.9234453712114954,0.17342472541085144,12109,3.5,0.0,9.35,0.0,2984054.21,368.53,0.0
Santa Cruz,2014,1,80.54042553191489,0.425531914893617,1.621276595744681,17.41276595744681,23500,3.32,0.0,28.94,0.0,2984054.21,368.53,0.0
Santa Fe,2014,1,63.77122663883882,34.44802833380767,0.6045836890870568,1.1761613382664518,505968,3.15,0.0,47.85,0.0,2984054.21,368.53,0.0
Santiago Del Estero,2014,1,87.78403730558774,9.698374619261974,0.05121431844524111,2.4663737567050323,37099,2.95,0.0,16.31,0.0,2984054.21,368.53,0.0
Tierra Del Fuego,2014,1,86.11376673040154,11.300987890376035,2.581261950286807,0.003983428935627789,25104,3.45,0.0,63.97,0.0,2984054.21,368.53,0.0
Tucumán,2014,1,99.83299213446827,0.06387858451213693,0.0931242015176936,0.010005079501900965,129934,3.21,0.0,33.42,0.0,2984054.21,368.53,0.0
